,country,utility_name,utility_code,utility_ID,year,connection_type,total_number_connections,residential_connections,electricity_sold_year_MWh,distribution_length_km,num_employees,avg_price_MWh_local,OPEX_local,CAPEX_local,TOTEX_local,energy_losses_technical&nontechnical_%,avg_duration_interruptions_suscriber,avg_frequency_interruptions_subscriber,residential_coverage (#/100 households),avg_residential_tarif_local,avg_industrial_tarif_local,privatization_year,residential_connections_employee,energy_sold_employee
2015,Peru,ELECTRO ORIENTE S.A,ELOR,304001,2007.0,Elec - Distribution,150688.0,142617.0,297440.0,2709.389250333333,182.0,117.17287242857142,179197000.0,20449921.46,199646921.5,0.102714717,0.0,0.0,0.946366001,442.5,303.5,0.0,783.6098901,1634.285714
2016,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,1995.0,Elec - Distribution,0.0,0.0,823.0,2.05,4.2,0.0,336000.0,83685.25578,0.0,0.0,22.0,44.0,1.0,438.11,0.0,0.0,0.0,0.0
2017,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,1996.0,Elec - Distribution,0.0,0.0,823.0,2.05,4.2,0.0,336000.0,83685.25578,0.0,0.1278,22.0,44.0,1.0,438.11,0.0,0.0,0.0,0.0
2018,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,1997.0,Elec - Distribution,0.0,0.0,823.0,2.05,4.2,0.0,336000.0,83685.25578,0.0,0.1103,22.0,44.0,1.0,438.11,0.0,0.0,0.0,0.0
2019,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,1998.0,Elec - Distribution,738.0,737.0,600.0,2.05,4.0,0.0,336000.0,83685.25578,0.0,0.0849,22.0,44.0,1.0,362.1,0.0,0.0,0.0,0.0
2020,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,1999.0,Elec - Distribution,808.0,807.0,700.0,1.94,4.0,0.0,336000.0,83685.25578,0.0,0.083,22.0,44.0,1.0,423.7,0.0,0.0,0.0,0.0
2021,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2000.0,Elec - Distribution,841.0,840.0,700.0,1.94,4.0,0.0,336000.0,83685.25578,83685.25578,0.1362,22.0,44.0,1.0,454.1,0.0,0.0,0.0,0.0
2022,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2001.0,Elec - Distribution,886.0,885.0,650.0,1.94,4.0,0.0,279000.0,83685.25578,279000.0,0.1668,22.0,44.0,1.0,522.0,0.0,0.0,0.0,0.0
2023,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2002.0,Elec - Distribution,863.0,863.0,720.0,1.94,4.0,0.0,393000.0,83685.25578,393000.0,0.1753,20.0,40.0,1.0,406.5,0.0,0.0,0.0,0.0
2024,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2003.0,Elec - Distribution,936.0,936.0,630.0,1.94,4.0,0.0,336000.0,83685.25578,0.0,0.1721,20.0,40.0,1.0,440.8,0.0,0.0,0.0,0.0
2025,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2004.0,Elec - Distribution,1034.0,1033.0,700.0,1.94,5.0,0.0,336000.0,83685.25578,0.0,0.142,20.0,40.0,1.0,448.9,0.0,0.0,0.0,0.0
2026,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2005.0,Elec - Distribution,1114.0,1113.0,1040.0,2.27,4.0,0.0,336000.0,83685.25578,0.0,0.0865,24.0,48.0,1.0,450.0,0.0,0.0,0.0,0.0
2027,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2006.0,Elec - Distribution,1160.0,1159.0,1180.0,2.27,4.0,0.0,336000.0,83685.25578,0.0,0.1047,24.0,48.0,1.0,461.5,0.0,0.0,0.0,0.0
2028,Per̼,ELECTRO PANGOA S.A.,Pangoa,304011,2007.0,Elec - Distribution,1224.0,1223.0,1310.0,2.27,5.0,0.0,336000.0,83685.25578,0.0,0.1002,24.0,48.0,1.0,411.5,0.0,0.0,0.0,0.0
2029,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,1999.0,Elec - Distribution,77006.0,69811.0,58546.0,7740.0,67.0,0.17800000000000002,7651000.0,2698759.4351,47756914.505,0.149,1.403333,13.736666666666666,0.53,428.2,344.4,0.0,1041.955224,873.8208955
2030,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2000.0,Elec - Distribution,91043.0,90747.0,95436.0,7950.0,78.0,0.2,41436000.0,4048274.248,45484274.25,0.147,1.42236,13.736666666666666,0.56,392.8,259.3,0.0,1163.423077,1223.538462
2031,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2001.0,Elec - Distribution,99172.0,98842.0,67140.0,8180.0,78.0,0.18,38247000.0,56103.9424,38303103.94,0.21,1.414474,13.736666666666666,0.58,357.0,219.0,0.0,1267.205128,860.7692308
2032,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2002.0,Elec - Distribution,105177.0,104815.0,105574.0,8730.0,115.0,0.17,40713000.0,1694611.212,42407611.21,0.164,1.466667,13.736666666666666,0.6,330.9,193.9,0.0,911.4347826,918.0347826
2033,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2003.0,Elec - Distribution,110537.0,110140.0,109760.0,9010.0,115.0,0.17,40675000.0,4201582.31,44876582.31,0.141,1.694,13.736666666666666,0.56,332.1,181.3,0.0,957.7391304,954.4347826
2034,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2004.0,Elec - Distribution,115657.0,99732.0,116558.0,9321.0,122.0,0.17,43410000.0,695879.2503,44105879.25,0.133,1.164617,13.736666666666666,0.57,312.4,180.9,0.0,817.4754098,955.3934426
2035,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2005.0,Elec - Distribution,122377.0,110198.0,144370.0,8488.5,122.0,0.17800000000000002,48129000.0,4217927.083,52346927.08,0.122,14.04,13.89,0.58,328.2,196.9,0.0,903.2622951,1183.360656
2036,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2006.0,Elec - Distribution,129795.0,117237.0,161190.0,8488.5,122.0,0.17800000000000002,53482000.0,3976938.0,57458938.0,0.129,15.02,13.1,0.64,379.8,199.5,0.0,960.9590164,1321.229508
2037,Peru,ELECTRO PUNO S.A.A.,ELPUNO,304002,2007.0,Elec - Distribution,137552.0,124643.0,175967.0,8488.5,122.0,0.17800000000000002,57072000.0,2698759.4351,57072000.0,0.115,7.98,14.22,0.7,377.3,222.6,0.0,1021.663934,1442.352459
2038,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1992.0,Elec - Distribution,0.0,0.0,233058.15384615384,3450.0,477.0,92.409805,80200000.0,19100000.0,99300000.0,0.33,3.44875,20.418750000000003,0.21700001,350.42727272727274,221.52727272727273,0.0,919.8537004777778,984.8391606583333
2039,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1993.0,Elec - Distribution,0.0,0.0,233058.15384615384,3899.560059,462.0,139.609146,78700000.0,22800000.0,101500000.0,0.29,3.44875,20.418750000000003,0.2275,350.42727272727274,221.52727272727273,0.0,919.8537004777778,984.8391606583333
2040,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1994.0,Elec - Distribution,0.0,0.0,233058.15384615384,3900.0,329.0,70.370003,81100000.0,21500000.0,102600000.0,0.24700001,3.44875,20.418750000000003,0.23709999,350.42727272727274,221.52727272727273,0.0,919.8537004777778,984.8391606583333
2041,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1995.0,Elec - Distribution,162495.0,147299.0,242356.0,2074.0,323.0,77.0,65223000.0,110415408.0,175638408.0,0.2107,3.44875,20.418750000000003,0.91,350.42727272727274,221.52727272727273,0.0,919.8537004777778,984.8391606583333
2042,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1996.0,Elec - Distribution,181162.0,164113.0,262562.0,3152.0,312.0,100.07,79843000.0,43219848.0,123062848.0,0.1803,3.44875,20.418750000000003,0.91,350.42727272727274,221.52727272727273,0.0,919.8537004777778,841.5448718
2043,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1997.0,Elec - Distribution,203014.0,185701.0,259891.0,3711.0,315.0,86.940002,89969000.0,59492017.36,149461017.4,0.1659,3.44875,20.418750000000003,0.92,261.9,151.5,0.0,919.8537004777778,825.0507937
2044,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1998.0,Elec - Distribution,225543.0,207192.0,173592.0,3711.0,272.0,149.389999,102072000.0,77224933.04,179296933.0,0.1525,3.44875,20.418750000000003,0.92,307.2,163.7,0.0,919.8537004777778,638.2058824
2045,Peru,ELECTRO SUR ESTE SA,ELSE,304003,1999.0,Elec - Distribution,171527.0,160252.0,171252.0,3066.0,202.0,186.270004,109540000.0,56789610.67,166329610.7,0.1482,3.44875,20.418750000000003,0.93,341.0,181.2,0.0,793.3267327,847.7821782
2046,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2000.0,Elec - Distribution,184345.0,173215.0,189517.0,3832.0,199.0,185.139999,79661000.0,8068653.411,87729653.41,0.1381,3.8,27.8,0.93,351.6,201.2,0.0,870.4271357,952.3467337
2047,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2001.0,Elec - Distribution,193351.0,181368.0,192898.0,4433.0,201.0,157.429993,73743000.0,8910007.352,82653007.35,0.1278,3.24,32.02,0.94,401.3,282.2,0.0,902.3283582,959.6915423
2048,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2002.0,Elec - Distribution,208825.0,192794.0,206859.0,5054.0,226.0,153.830002,76332000.0,9239498.477,85571498.48,0.1227,2.91,28.7,0.92,408.9,254.4,0.0,853.0707965,915.3053097
2049,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2003.0,Elec - Distribution,218323.0,201962.0,212866.0,5462.0,227.0,159.720001,82423000.0,9390953.839,91813953.84,0.1193,4.54,35.0,0.92,368.0,233.0,0.0,889.7004405,937.7356828
2050,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2004.0,Elec - Distribution,228696.0,210901.0,237509.0,5574.0,239.0,163.970001,91358000.0,8828115.195,100186115.2,0.1152,2.7,29.12,0.92,334.3,229.9,0.0,882.4309623,993.7615063
2051,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2005.0,Elec - Distribution,238363.0,219736.0,259320.0,6224.0,225.0,132.4729965384615,106278000.0,18061295.58,124339295.6,0.0992,3.68,3.88,0.92,347.7,239.8,0.0,976.6044444,1152.533333
2052,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2006.0,Elec - Distribution,250255.0,230522.0,291450.0,6598.0,225.0,132.4729965384615,113549000.0,12081381.2,125630381.2,0.0982,4.99,3.27,0.92,357.5,239.5,0.0,1024.542222,1295.333333
2053,Peru,ELECTRO SUR ESTE SA,ELSE,304003,2007.0,Elec - Distribution,266509.0,245493.0,329684.0,6614.0,226.0,132.4729965384615,122677000.0,47859322.16,170536322.2,0.0894,1.73,3.56,0.92,375.3,260.4,0.0,1086.252212,1458.778761
2054,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1989.0,Elec - Distribution,73408.0,64610.0,210271.0,2913.0089186666664,295.27777777777777,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.14635000000000004,0.0,11.495,0.0,303.63500000000005,180.6818181818182,0.0,319.2467833388889,1220.332886688889
2055,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1990.0,Elec - Distribution,77072.0,68236.0,234077.0,2913.0089186666664,531.0,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.1162,0.0,11.495,0.464022123,303.63500000000005,180.6818181818182,0.0,128.5047081,440.8229755
2056,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1991.0,Elec - Distribution,80992.0,72330.0,240668.0,2913.0089186666664,364.0,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.114,0.0,11.495,0.480151354,303.63500000000005,180.6818181818182,0.0,198.7087912,661.1758242
2057,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1992.0,Elec - Distribution,78072.0,69941.0,218319.0,2913.0089186666664,327.0,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.1384,0.0,11.495,0.453494856,303.63500000000005,180.6818181818182,0.0,213.8868502,667.6422018
2058,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1993.0,Elec - Distribution,70273.0,64154.0,246841.9,2913.0089186666664,320.0,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.2098,0.0,11.495,0.40399174,303.63500000000005,180.6818181818182,0.0,200.48125,771.3809375
2059,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1994.0,Elec - Distribution,74098.0,57397.0,268729.0,2913.0089186666664,312.0,0.0,94933923.07692307,8538304.168515386,103472227.24769227,0.2209,0.0,11.495,0.349407883,136.91,180.6818181818182,0.0,183.9647436,861.3108974
2060,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1995.0,Elec - Distribution,80620.0,72104.0,279660.0,2601.8337,308.0,0.0,54773000.0,13057728.0,67830728.0,0.187,0.0,11.495,0.42501788,153.31,180.6818181818182,0.0,234.1038961,907.987013
2061,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1996.0,Elec - Distribution,86826.0,78198.0,287198.0,2719.023852,234.0,0.0,68049000.0,25320372.0,93369372.0,0.195,0.0,11.495,0.447688221,166.97,180.6818181818182,0.0,334.1794872,1227.34188
2062,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1997.0,Elec - Distribution,89700.0,80700.0,318743.0,2841.492409,236.0,0.0,77445000.0,8854007.5,86299007.5,0.194,0.0,11.495,0.45,279.3,151.6,1.0,341.9491525,1350.605932
2063,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1998.0,Elec - Distribution,94901.0,85574.0,310707.0,2969.477118,222.0,0.0,71855000.0,12201112.13,84056112.13,0.193,0.0,11.495,0.458825422,324.7,161.8,1.0,385.4684685,1399.581081
2064,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,1999.0,Elec - Distribution,103010.0,93029.0,345651.0,3103.226433,225.0,0.0,93370000.0,8410394.91,101780394.9,0.137,0.0,11.495,0.483006583,343.2,165.0,1.0,413.4622222,1536.226667
2065,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2000.0,Elec - Distribution,107522.0,96148.0,360386.87,3243.0,265.0,0.0,101130000.0,11701988.27,112831988.3,0.108,0.0,16.36,0.484319118,324.0,154.5,1.0,362.8226415,1359.950453
2066,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2001.0,Elec - Distribution,111844.0,98554.0,367449.0,2913.0089186666664,233.0,0.0,94994000.0,6476498.851,101470498.9,0.106,0.0,6.63,0.469306252,347.0,177.3,1.0,422.9785408,1577.034335
2067,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2002.0,Elec - Distribution,116390.0,105063.0,380758.0,2913.0089186666664,277.0,0.0,96208000.0,3287264.489,99495264.49,0.11,0.0,11.495,0.461689548,380.3,198.3,1.0,379.2888087,1374.577617
2068,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2003.0,Elec - Distribution,120409.0,108646.0,375160.0,2913.0089186666664,308.0,0.0,96854000.0,2038184.796,98892184.8,0.112,0.0,11.495,0.0,381.0,202.0,1.0,352.7467532,1218.051948
2069,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2004.0,Elec - Distribution,123311.0,111140.0,411310.0,2913.0089186666664,285.0,0.0,104780000.0,805036.7797,105585036.8,0.127,0.0,11.495,0.0,341.2,196.1,1.0,389.9649123,1443.192982
2070,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2005.0,Elec - Distribution,126743.0,113333.0,466540.0,2913.0089186666664,322.0,0.0,122632000.0,4926407.022,127558407.0,0.123,0.0,11.495,0.0,347.5,190.8,1.0,351.9658385,1448.881988
2071,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2006.0,Elec - Distribution,133115.0,117677.0,496410.0,2913.0089186666664,288.0,0.0,126368000.0,6903178.8,133271178.8,0.123,0.0,11.495,0.0,353.7,189.7,0.5294117647058824,408.6006944,1723.645833
2072,Peru,"ELECTRO SUR MEDIO S.A.A.(PRIVATIZED ON FEBRUARY, 1997)",ELSM,891,2007.0,Elec - Distribution,130701.0,114388.0,515118.0,2913.0089186666664,258.0,0.0,125683000.0,7015780.643,132698780.6,0.12,0.0,11.495,0.0,371.8,200.4,0.5294117647058824,443.3643411,1996.581395
2073,Peru,ELECTRO SUR S.A.,ELS,304004,1992.0,Elec - Distribution,44453.0,38679.0,162546.0,2053.716923076923,123.28571428571429,60.857353,44883857.14285714,5096510.319692308,49616331.01,0.12763771,19.561666666666667,29.069999999999997,0.0,393.1,257.5,0.0,649.8936201571429,1388.3303661714285
2074,Peru,ELECTRO SUR S.A.,ELS,304004,1993.0,Elec - Distribution,46084.0,37585.0,182031.0,2053.716923076923,123.28571428571429,87.043022,44883857.14285714,5096510.319692308,49616331.01,0.18484215,19.561666666666667,29.069999999999997,0.0,372.7,237.8,0.0,649.8936201571429,1388.3303661714285
2075,Peru,ELECTRO SUR S.A.,ELS,304004,1994.0,Elec - Distribution,50834.0,42446.0,172000.0,2053.716923076923,164.0,110.680191,19249000.0,5096510.319692308,19249000.0,0.17115116,19.561666666666667,29.069999999999997,0.0,343.68666666666667,203.13999999999996,0.0,258.8170732,1048.780488
2076,Peru,ELECTRO SUR S.A.,ELS,304004,1995.0,Elec - Distribution,55089.0,49707.0,129817.0,1526.622,161.0,96.344955,21276000.0,2251488.0,23527488.0,0.189,19.561666666666667,29.069999999999997,0.0,272.2,143.2,0.0,308.7391304,806.3167702
2077,Peru,ELECTRO SUR S.A.,ELS,304004,1996.0,Elec - Distribution,63993.0,56282.0,131194.0,1561.118,158.0,119.329941,38037000.0,9462624.0,47499624.0,0.1484,19.561666666666667,29.069999999999997,0.0,305.4,157.6,0.0,356.2151899,830.3417722
2078,Peru,ELECTRO SUR S.A.,ELS,304004,1997.0,Elec - Distribution,70641.0,64684.0,137678.0,1597.069,131.0,140.974075,40052000.0,7596366.194,47648366.19,0.114,19.561666666666667,29.069999999999997,0.0,340.3,182.7,0.0,493.7709924,1050.977099
2079,Peru,ELECTRO SUR S.A.,ELS,304004,1998.0,Elec - Distribution,76199.0,68748.0,143550.0,1634.556,107.0,145.421509,41150000.0,5727410.996,46877411.0,0.1089,19.561666666666667,29.069999999999997,0.0,322.7,183.9,0.0,642.5046729,1341.588785
2080,Peru,ELECTRO SUR S.A.,ELS,304004,1999.0,Elec - Distribution,78736.0,71440.0,150367.0,1673.663,95.0,169.273102,46918000.0,3696245.129,50614245.13,0.1009,19.561666666666667,29.069999999999997,0.0,359.1,210.3,0.0,752.0,1582.810526
2081,Peru,ELECTRO SUR S.A.,ELS,304004,2000.0,Elec - Distribution,81433.0,73840.0,147591.0,2025.018,88.0,178.494476,48063000.0,4508543.155,52571543.15,0.1149,19.561666666666667,29.069999999999997,0.0,376.7,319.3,0.0,839.0909091,1677.170455
2082,Peru,ELECTRO SUR S.A.,ELS,304004,2001.0,Elec - Distribution,85581.0,78045.0,146596.0,2236.643,80.0,155.448639,43979000.0,3502989.904,47481989.9,0.1329,19.561666666666667,29.069999999999997,0.0,341.0,193.0,0.0,975.5625,1832.45
2083,Peru,ELECTRO SUR S.A.,ELS,304004,2002.0,Elec - Distribution,89256.0,81279.0,155996.0,2284.349,82.0,154.24617,46801000.0,5403770.609,52204770.61,0.132,23.17,27.55,0.0,314.9,190.9,0.0,991.2073171,1902.390244
2084,Peru,ELECTRO SUR S.A.,ELS,304004,2003.0,Elec - Distribution,92983.0,84880.0,160161.0,2334.107,102.0,159.772766,51145000.0,4448529.615,55593529.61,0.1075,26.66,31.97,0.0,324.0,197.1,0.0,832.1568627,1570.205882
2085,Peru,ELECTRO SUR S.A.,ELS,304004,2004.0,Elec - Distribution,95904.0,87331.0,179253.0,2386.033,129.0,161.928467,52966000.0,3922848.715,56888848.71,0.0959,16.36,22.86,0.0,351.1,188.6,0.0,676.9844961,1389.55814
2086,Peru,ELECTRO SUR S.A.,ELS,304004,2005.0,Elec - Distribution,98943.0,89990.0,190954.0,2440.252,143.0,133.8318973846154,57559000.0,4481547.525,62040547.53,0.0879,19.8,28.66,0.0,369.2,202.7,0.0,629.3006993,1335.342657
2087,Peru,ELECTRO SUR S.A.,ELS,304004,2006.0,Elec - Distribution,102488.0,93185.0,211010.0,2498.741,143.0,133.8318973846154,59893000.0,7145395.6,67038395.6,0.0787,14.59,34.44,0.0,362.1,193.0,0.0,651.6433566,1475.594406
2088,Peru,ELECTRO SUR S.A.,ELS,304004,2007.0,Elec - Distribution,108562.0,98744.0,227813.0,2500.149,143.0,133.8318973846154,61286000.0,4106874.714,65392874.71,0.0787,16.79,28.94,0.0,350.8,189.5,0.0,690.5174825,1593.097902
2089,Per̼,ELECTRO TOCACHE,Tocache,304009,1995.0,Elec - Distribution,0.0,0.0,5171.2,244.59049999999996,19.7,0.0,41787500.0,2470848.572257143,43228828.33416667,0.22621613755555556,0.0,0.0,0.0,410.5,376.0444444444445,0.0,0.0,0.0
2090,Per̼,ELECTRO TOCACHE,Tocache,304009,1996.0,Elec - Distribution,0.0,0.0,5171.2,244.59049999999996,19.7,0.0,23302000.0,2470848.572257143,23302000.0,0.22621613755555556,0.0,0.0,0.0,410.5,376.0444444444445,0.0,0.0,0.0
2091,Per̼,ELECTRO TOCACHE,Tocache,304009,1997.0,Elec - Distribution,0.0,0.0,5171.2,244.59049999999996,19.7,0.0,26553000.0,2470848.572257143,26553000.0,0.22621613755555556,0.0,0.0,0.0,410.5,376.0444444444445,0.0,0.0,0.0
2092,Per̼,ELECTRO TOCACHE,Tocache,304009,1998.0,Elec - Distribution,1320.0,0.0,1300.0,244.59049999999996,8.0,0.0,24519000.0,2470848.572257143,24519000.0,0.22621613755555556,0.0,0.0,0.0,410.5,376.0444444444445,0.0,0.0,0.0
2093,Per̼,ELECTRO TOCACHE,Tocache,304009,1999.0,Elec - Distribution,1663.0,1171.0,1400.0,244.59049999999996,8.0,0.0,25269000.0,2470848.572257143,25269000.0,0.285,0.0,0.0,0.0,701.3,770.8,0.0,0.0,0.0
2094,Per̼,ELECTRO TOCACHE,Tocache,304009,2000.0,Elec - Distribution,3771.0,3050.0,2500.0,200.723,17.0,0.0,29195000.0,3794315.677,32989315.68,0.388,0.0,0.0,0.068867378,399.9,379.3,0.0,0.0,0.0
2095,Per̼,ELECTRO TOCACHE,Tocache,304009,2001.0,Elec - Distribution,4355.0,2677.0,3260.0,204.89,17.0,0.0,37395000.0,4752625.151,42147625.15,0.260518193,0.0,0.0,0.123822603,384.0,464.0,0.0,0.0,0.0
2096,Per̼,ELECTRO TOCACHE,Tocache,304009,2002.0,Elec - Distribution,5301.0,3501.0,4050.0,205.401,18.0,0.0,38512000.0,1960131.488,40472131.49,0.228038934,0.0,0.0,0.260457727,353.0,339.9,0.0,0.0,0.0
2097,Per̼,ELECTRO TOCACHE,Tocache,304009,2003.0,Elec - Distribution,5993.0,5479.0,4880.0,211.032,26.0,0.0,39880000.0,1184821.532,41064821.53,0.210259447,0.0,0.0,0.300642576,345.6,381.5,0.0,0.0,0.0
2098,Per̼,ELECTRO TOCACHE,Tocache,304009,2004.0,Elec - Distribution,7115.0,6625.0,6600.0,252.282,28.0,0.0,52398000.0,323466.1878,52721466.19,0.172498435,0.0,0.0,0.354037368,342.3,308.4,0.0,0.0,0.0
2099,Per̼,ELECTRO TOCACHE,Tocache,304009,2005.0,Elec - Distribution,7699.0,7200.0,7940.0,273.727,21.0,0.0,64942000.0,2470848.572257143,64942000.0,0.181780111,0.0,0.0,0.386621315,357.9,268.3,0.0,0.0,0.0
2100,Per̼,ELECTRO TOCACHE,Tocache,304009,2006.0,Elec - Distribution,8405.0,8099.0,9240.0,299.225,27.0,0.0,66780000.0,1113796.37,67893796.37,0.143324532,0.0,0.0,0.431552903,410.8,219.8,0.0,0.0,0.0
2101,Per̼,ELECTRO TOCACHE,Tocache,304009,2007.0,Elec - Distribution,9683.0,9376.0,10542.0,309.444,27.0,0.0,72705000.0,4166783.6,76871783.6,0.166525586,0.0,0.0,0.50004482,399.7,252.4,0.0,0.0,0.0
2102,Peru,ELECTRO UCAYALI S.A.,ELU,304005,1995.0,Elec - Distribution,25915.0,24210.0,45761.0,802.8356394,43.0,186.4588063333333,23302000.0,2760585.9116,23302000.0,0.3357,60.833333333333336,50.0,0.25914,411.92727272727274,257.1090909090909,0.0,563.0232558,1064.209302
2103,Peru,ELECTRO UCAYALI S.A.,ELU,304005,1996.0,Elec - Distribution,21712.0,18743.0,55714.0,830.2336058,25.0,186.4588063333333,26553000.0,2760585.9116,26553000.0,0.3637,60.833333333333336,50.0,0.21711,411.92727272727274,257.1090909090909,0.0,749.72,2228.56
2104,Peru,ELECTRO UCAYALI S.A.,ELU,304005,1997.0,Elec - Distribution,20844.0,19312.0,54835.0,858.5665687,37.0,186.4588063333333,24519000.0,2760585.9116,24519000.0,0.3896,60.833333333333336,50.0,0.20843,332.3,184.1,0.0,521.9459459,1482.027027
2105,Peru,ELECTRO UCAYALI S.A.,ELU,304005,1998.0,Elec - Distribution,24230.0,22599.0,68265.0,887.8664363,30.0,186.4588063333333,25269000.0,2760585.9116,25269000.0,0.2898,60.833333333333336,50.0,0.2423,389.5,237.2,0.0,753.3,2275.5
2106,Peru,ELECTRO UCAYALI S.A.,ELU,304005,1999.0,Elec - Distribution,27349.0,25312.0,80753.0,918.1662057,32.0,186.4588063333333,29195000.0,3794315.677,32989315.68,0.162,32.0,22.0,0.27318,420.5,257.2,0.0,791.0,2523.53125
2107,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2000.0,Elec - Distribution,30311.0,27937.0,86180.0,949.5,28.0,186.4588063333333,37395000.0,4752625.151,42147625.15,0.1211,25.0,16.0,0.30267,412.2,241.3,0.0,997.75,3077.857143
2108,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2001.0,Elec - Distribution,34377.0,32027.0,87583.0,907.37284559,65.0,186.4588063333333,38512000.0,1960131.488,40472131.49,0.1174,33.0,27.0,0.34378,444.4,266.6,0.0,492.7230769,1347.430769
2109,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2002.0,Elec - Distribution,38091.0,34197.0,95660.0,907.37284559,66.0,216.73465,39880000.0,1184821.532,41064821.53,0.1034,119.0,74.0,0.38091,503.2,320.5,0.0,518.1363636,1449.393939
2110,Peru,ELECTRO UCAYALI S.A.,ELU,304005,2003.0,Elec - Distribution,40122.0,37919.0,105699.0,907.37284559,87.0,221.917389,52398000.0,323466.1878,52721466.19,0.092,128.0,133.0,0.40122,509.0,333.0,0.0,435.8505747,1214.931034
